account_id,month,payment_status,price_per_hour_compute,price_per_gb_storage,price_per_gb_network,billed_compute_usd,billed_storage_usd,billed_network_usd,billed_amount_usd,cost_compute_usd,cost_storage_usd,cost_network_usd,cost_usd,discount_percent,discount_usd,billed_after_discount_usd,cost_after_discount_usd
A1443,2024-04,Pending,0.025,0.023,0.09,1.52,0.73,2.29,11.82,1.11,0.53,1.68,8.64,0,0.0,11.82,8.64
A1443,2024-05,Paid,0.025,0.023,0.09,0.74,0.33,0.49,6.81,0.45,0.2,0.3,4.17,0,0.0,6.81,4.17
A1443,2024-06,Paid,0.025,0.023,0.09,0.9,0.21,0.79,5.24,0.52,0.12,0.45,3.01,10,0.52,4.72,3.01
A1443,2024-07,Paid,0.025,0.023,0.09,1.27,0.85,0.56,8.79,0.79,0.53,0.35,5.49,5,0.44,8.35,5.49
A1443,2024-08,Paid,0.025,0.023,0.09,2.42,1.4,0.92,12.93,1.52,0.88,0.57,8.12,10,1.29,11.64,8.12
A1443,2024-09,Overdue,0.025,0.023,0.09,2.1,1.46,0.97,12.28,1.18,0.82,0.54,6.9,0,0.0,12.28,6.9
A1443,2024-10,Paid,0.025,0.023,0.09,1.19,0.76,1.63,12.31,0.87,0.56,1.2,9.04,0,0.0,12.31,9.04
A1443,2024-11,Paid,0.025,0.023,0.09,1.9,1.12,0.46,9.57,1.21,0.71,0.29,6.09,0,0.0,9.57,6.09
A1443,2024-12,Paid,0.025,0.023,0.09,2.6,1.19,1.91,15.38,1.82,0.83,1.34,10.76,15,2.31,13.07,10.76
A1443,2025-01,Paid,0.025,0.023,0.09,1.1,0.57,2.74,12.93,0.71,0.37,1.76,8.3,15,1.94,10.99,8.3
A1443,2025-02,Paid,0.025,0.023,0.09,2.13,0.54,1.08,10.6,1.28,0.33,0.65,6.39,20,2.12,8.48,6.39
A1443,2025-03,Paid,0.025,0.023,0.09,1.07,1.19,1.77,13.55,0.73,0.81,1.2,9.22,5,0.68,12.87,9.22
A1443,2025-04,Paid,0.025,0.023,0.09,1.27,1.25,0.9,10.89,0.99,0.97,0.7,8.44,10,1.09,9.8,8.44
A1443,2025-05,Paid,0.025,0.023,0.09,0.87,0.92,1.6,10.37,0.5,0.53,0.93,6.01,5,0.52,9.85,6.01
A1443,2025-06,Paid,0.025,0.023,0.09,2.38,1.09,2.08,14.09,1.71,0.78,1.49,10.13,5,0.7,13.39,10.13
A1443,2025-07,Paid,0.025,0.023,0.09,0.92,1.02,0.64,10.27,0.46,0.51,0.32,5.15,10,1.03,9.24,5.15
A1443,2025-08,Paid,0.025,0.023,0.09,0.93,1.46,1.68,12.68,0.71,1.11,1.28,9.63,0,0.0,12.68,9.63
A1443,2025-09,Paid,0.025,0.023,0.09,0.89,0.73,1.36,9.98,0.63,0.52,0.96,7.07,0,0.0,9.98,7.07
A1444,2024-01,Paid,0.0245,0.0215,0.086,2.54,2.17,3.53,26.13,1.62,1.39,2.26,16.72,0,0.0,26.13,16.72
A1444,2024-02,Paid,0.0245,0.0215,0.086,4.05,3.62,5.77,33.35,2.31,2.06,3.28,18.99,10,3.34,30.01,18.99
A1444,2024-03,Pending,0.0245,0.0215,0.086,4.17,3.37,6.85,31.45,3.03,2.45,4.99,22.88,0,0.0,31.45,22.88
A1444,2024-04,Paid,0.0245,0.0215,0.086,7.8,4.66,6.77,43.92,4.42,2.64,3.83,24.88,0,0.0,43.92,24.88
A1444,2024-05,Paid,0.0245,0.0215,0.086,2.93,1.77,1.93,18.59,1.73,1.05,1.14,10.96,20,3.72,14.87,10.96
A1444,2024-06,Paid,0.0245,0.0215,0.086,3.06,2.61,3.48,24.51,1.73,1.48,1.97,13.87,0,0.0,24.51,13.87
A1444,2024-07,Paid,0.0245,0.0215,0.086,4.43,0.98,4.9,25.46,2.26,0.5,2.5,12.99,0,0.0,25.46,12.99
A1444,2024-08,Paid,0.0245,0.0215,0.086,3.01,2.28,1.66,21.79,1.85,1.4,1.03,13.43,5,1.09,20.7,13.43
A1444,2024-09,Paid,0.0245,0.0215,0.086,2.34,2.48,2.36,21.16,1.52,1.61,1.53,13.73,10,2.12,19.04,13.73
A1444,2024-10,Pending,0.0245,0.0215,0.086,4.98,1.71,5.69,36.31,3.34,1.14,3.82,24.36,0,0.0,36.31,24.36
A1444,2024-11,Paid,0.0245,0.0215,0.086,7.95,3.89,10.28,49.56,6.18,3.02,7.99,38.53,5,2.48,47.08,38.53
A1444,2024-12,Paid,0.0245,0.0215,0.086,2.6,0.89,1.8,15.0,1.41,0.48,0.98,8.16,0,0.0,15.0,8.16
A1444,2025-01,Paid,0.0245,0.0215,0.086,2.47,2.74,4.53,29.29,1.66,1.84,3.04,19.64,5,1.46,27.83,19.64
A1444,2025-02,Paid,0.0245,0.0215,0.086,7.81,2.89,7.5,43.8,4.98,1.84,4.78,27.92,0,0.0,43.8,27.92
A1444,2025-03,Paid,0.0245,0.0215,0.086,5.82,1.43,5.71,34.67,2.97,0.73,2.92,17.71,0,0.0,34.67,17.71
A1444,2025-04,Paid,0.0245,0.0215,0.086,6.71,4.77,5.57,41.45,4.57,3.25,3.8,28.25,5,2.07,39.38,28.25
A1444,2025-05,Paid,0.0245,0.0215,0.086,3.35,1.53,2.05,26.87,1.76,0.8,1.08,14.15,15,4.03,22.84,14.15
A1444,2025-06,Overdue,0.0245,0.0215,0.086,3.15,3.59,1.96,26.47,2.27,2.59,1.41,19.09,10,2.65,23.82,19.09
A1444,2025-07,Paid,0.0245,0.0215,0.086,3.77,1.33,5.49,29.26,2.69,0.95,3.91,20.84,15,4.39,24.87,20.84
A1444,2025-08,Paid,0.0245,0.0215,0.086,6.99,3.9,8.77,48.95,5.05,2.82,6.34,35.37,10,4.89,44.06,35.37
A1444,2025-09,Paid,0.0245,0.0215,0.086,2.5,1.4,2.53,18.7,1.47,0.82,1.49,11.0,0,0.0,18.7,11.0
A1445,2024-01,Paid,0.025,0.023,0.09,0.14,0.23,0.44,2.09,0.11,0.18,0.34,1.6,0,0.0,2.09,1.6
A1445,2024-02,Paid,0.025,0.023,0.09,0.38,0.21,0.47,2.46,0.19,0.11,0.23,1.23,15,0.37,2.09,1.23
A1445,2024-03,Overdue,0.025,0.023,0.09,0.52,0.25,0.25,2.77,0.4,0.19,0.19,2.12,5,0.14,2.63,2.12
A1445,2024-04,Paid,0.025,0.023,0.09,0.31,0.2,0.25,1.82,0.21,0.14,0.17,1.22,20,0.36,1.46,1.22
A1445,2024-05,Paid,0.025,0.023,0.09,0.48,0.1,0.15,2.33,0.35,0.07,0.11,1.71,0,0.0,2.33,1.71
A1445,2024-06,Paid,0.025,0.023,0.09,0.27,0.27,0.23,2.5,0.16,0.16,0.14,1.49,0,0.0,2.5,1.49
A1445,2024-07,Paid,0.025,0.023,0.09,0.12,0.12,0.3,1.68,0.08,0.08,0.19,1.08,0,0.0,1.68,1.08
A1445,2024-08,Paid,0.025,0.023,0.09,0.2,0.27,0.41,2.39,0.11,0.15,0.22,1.29,0,0.0,2.39,1.29
A1445,2024-09,Paid,0.025,0.023,0.09,0.19,0.28,0.42,2.41,0.1,0.15,0.22,1.27,0,0.0,2.41,1.27
A1445,2024-10,Paid,0.025,0.023,0.09,0.41,0.19,0.16,2.38,0.22,0.1,0.08,1.27,5,0.12,2.26,1.27
A1445,2024-11,Paid,0.025,0.023,0.09,0.29,0.22,0.62,3.1,0.17,0.13,0.37,1.88,5,0.16,2.94,1.88
A1445,2024-12,Paid,0.025,0.023,0.09,0.23,0.21,0.58,2.58,0.17,0.15,0.42,1.85,0,0.0,2.58,1.85
A1445,2025-01,Paid,0.025,0.023,0.09,0.27,0.25,0.28,2.24,0.18,0.17,0.19,1.49,0,0.0,2.24,1.49
A1445,2025-02,Overdue,0.025,0.023,0.09,0.31,0.28,0.21,2.25,0.17,0.15,0.11,1.22,10,0.22,2.03,1.22
A1445,2025-03,Overdue,0.025,0.023,0.09,0.29,0.22,0.22,2.33,0.18,0.14,0.14,1.49,5,0.12,2.21,1.49
A1445,2025-04,Paid,0.025,0.023,0.09,0.17,0.24,0.22,2.0,0.13,0.19,0.17,1.54,5,0.1,1.9,1.54
A1445,2025-05,Pending,0.025,0.023,0.09,0.19,0.22,0.18,1.79,0.1,0.12,0.1,0.94,5,0.09,1.7,0.94
A1445,2025-06,Paid,0.025,0.023,0.09,0.3,0.13,0.3,1.78,0.23,0.1,0.23,1.34,15,0.27,1.51,1.34
A1445,2025-07,Paid,0.025,0.023,0.09,0.37,0.14,0.3,2.05,0.25,0.1,0.21,1.4,5,0.1,1.95,1.4
A1445,2025-08,Paid,0.025,0.023,0.09,0.55,0.28,0.55,3.17,0.38,0.2,0.38,2.22,15,0.48,2.69,2.22
A1445,2025-09,Paid,0.025,0.023,0.09,0.11,0.15,0.08,1.29,0.09,0.11,0.06,1.0,5,0.06,1.23,1.0
A1446,2024-01,Paid,0.026,0.022,0.087,0.77,0.81,0.92,7.26,0.46,0.48,0.54,4.32,0,0.0,7.26,4.32
A1446,2024-02,Paid,0.026,0.022,0.087,0.38,0.37,0.66,3.76,0.24,0.24,0.42,2.39,0,0.0,3.76,2.39
A1446,2024-03,Paid,0.026,0.022,0.087,0.79,0.91,0.94,7.84,0.56,0.65,0.67,5.6,5,0.39,7.45,5.6
A1446,2024-04,Overdue,0.026,0.022,0.087,1.09,0.34,0.33,5.37,0.86,0.27,0.26,4.22,5,0.27,5.1,4.22
A1446,2024-05,Paid,0.026,0.022,0.087,1.23,0.4,1.2,7.71,0.88,0.28,0.85,5.47,10,0.77,6.94,5.47
A1446,2024-06,Paid,0.026,0.022,0.087,0.66,0.6,1.39,6.93,0.49,0.45,1.04,5.16,0,0.0,6.93,5.16
A1446,2024-07,Paid,0.026,0.022,0.087,0.94,0.58,0.81,5.85,0.53,0.33,0.45,3.29,10,0.58,5.27,3.29
A1446,2024-08,Pending,0.026,0.022,0.087,1.25,0.43,0.82,6.42,0.62,0.21,0.41,3.21,10,0.64,5.78,3.21
A1446,2024-09,Paid,0.026,0.022,0.087,0.42,0.31,0.49,4.33,0.31,0.23,0.37,3.2,10,0.43,3.9,3.2
A1446,2024-10,Pending,0.026,0.022,0.087,1.21,0.8,0.72,8.62,0.88,0.59,0.53,6.32,5,0.43,8.19,6.32
A1446,2024-11,Paid,0.026,0.022,0.087,0.9,0.45,0.51,5.16,0.67,0.34,0.38,3.86,20,1.03,4.13,3.86
A1446,2024-12,Paid,0.026,0.022,0.087,1.17,0.25,1.23,6.86,0.83,0.18,0.87,4.87,5,0.34,6.52,4.87
A1446,2025-01,Paid,0.026,0.022,0.087,1.22,0.5,0.34,5.91,0.8,0.33,0.22,3.87,0,0.0,5.91,3.87
A1446,2025-02,Paid,0.026,0.022,0.087,0.84,0.5,0.42,5.85,0.55,0.33,0.28,3.88,10,0.58,5.27,3.88
A1446,2025-03,Paid,0.026,0.022,0.087,1.24,0.65,0.79,7.09,0.79,0.41,0.5,4.51,0,0.0,7.09,4.51
A1446,2025-04,Paid,0.026,0.022,0.087,0.98,0.62,2.01,9.08,0.5,0.32,1.03,4.65,10,0.91,8.17,4.65
A1446,2025-05,Paid,0.026,0.022,0.087,1.1,0.58,0.47,5.97,0.86,0.46,0.37,4.69,0,0.0,5.97,4.69
A1446,2025-06,Paid,0.026,0.022,0.087,0.97,0.56,1.71,8.62,0.62,0.36,1.09,5.5,0,0.0,8.62,5.5
A1446,2025-07,Overdue,0.026,0.022,0.087,0.39,0.32,0.51,4.58,0.21,0.17,0.27,2.43,0,0.0,4.58,2.43
A1446,2025-08,Paid,0.026,0.022,0.087,0.86,0.78,0.38,6.71,0.48,0.44,0.21,3.79,0,0.0,6.71,3.79
A1446,2025-09,Paid,0.026,0.022,0.087,1.0,0.25,1.05,6.05,0.79,0.2,0.83,4.79,0,0.0,6.05,4.79
A1447,2024-01,Paid,0.026,0.022,0.087,2.67,1.58,6.22,29.76,1.79,1.06,4.16,19.93,0,0.0,29.76,19.93
A1447,2024-02,Paid,0.026,0.022,0.087,3.12,2.39,2.57,26.64,2.09,1.6,1.72,17.84,10,2.66,23.98,17.84
A1447,2024-03,Paid,0.026,0.022,0.087,2.14,2.07,4.11,19.5,1.31,1.26,2.51,11.89,10,1.95,17.55,11.89
A1447,2024-04,Paid,0.026,0.022,0.087,3.07,1.91,2.88,19.71,1.91,1.18,1.78,12.22,10,1.97,17.74,12.22
A1447,2024-05,Paid,0.026,0.022,0.087,4.94,2.66,1.96,27.46,3.74,2.02,1.48,20.8,10,2.75,24.71,20.8
A1447,2024-06,Paid,0.026,0.022,0.087,3.63,1.92,2.8,24.93,2.49,1.32,1.92,17.13,5,1.25,23.68,17.13
A1447,2024-07,Paid,0.026,0.022,0.087,3.99,2.68,4.62,27.23,2.29,1.54,2.65,15.64,15,4.08,23.15,15.64
A1447,2024-08,Paid,0.026,0.022,0.087,2.47,0.71,1.25,13.08,1.65,0.47,0.83,8.74,5,0.65,12.43,8.74
A1447,2024-09,Paid,0.026,0.022,0.087,3.35,1.26,1.24,21.4,2.24,0.84,0.83,14.3,5,1.07,20.33,14.3
A1447,2024-10,Paid,0.026,0.022,0.087,2.88,3.26,4.01,27.7,1.44,1.63,2.01,13.86,10,2.77,24.93,13.86
A1447,2024-11,Paid,0.026,0.022,0.087,1.79,2.05,2.45,17.58,1.24,1.42,1.69,12.17,0,0.0,17.58,12.17
A1447,2024-12,Pending,0.026,0.022,0.087,1.95,2.01,2.19,17.37,1.19,1.22,1.33,10.58,10,1.74,15.63,10.58
A1447,2025-01,Paid,0.026,0.022,0.087,3.57,1.45,4.15,20.82,2.79,1.14,3.25,16.3,5,1.04,19.78,16.3
A1447,2025-02,Overdue,0.026,0.022,0.087,2.85,3.44,5.58,32.08,1.66,2.01,3.25,18.68,0,0.0,32.08,18.68
A1447,2025-03,Pending,0.026,0.022,0.087,2.13,1.57,6.55,27.81,1.32,0.97,4.05,17.2,0,0.0,27.81,17.2
A1447,2025-04,Paid,0.026,0.022,0.087,2.09,2.15,5.0,23.95,1.53,1.57,3.66,17.5,0,0.0,23.95,17.5
A1447,2025-05,Paid,0.026,0.022,0.087,3.61,1.4,7.32,32.25,2.79,1.08,5.66,24.93,15,4.84,27.41,24.93
A1447,2025-06,Paid,0.026,0.022,0.087,4.81,3.39,5.99,34.36,3.7,2.61,4.61,26.47,20,6.87,27.49,26.47
A1447,2025-07,Paid,0.026,0.022,0.087,3.62,1.21,3.65,23.46,1.86,0.62,1.87,12.05,0,0.0,23.46,12.05
A1447,2025-08,Overdue,0.026,0.022,0.087,3.87,1.12,1.63,23.05,3.04,0.88,1.28,18.08,0,0.0,23.05,18.08
A1447,2025-09,Paid,0.026,0.022,0.087,3.67,1.95,3.72,26.66,1.95,1.03,1.97,14.12,0,0.0,26.66,14.12
A1448,2024-01,Paid,0.024,0.02,0.085,4.66,0.97,1.37,22.39,3.24,0.68,0.96,15.57,10,2.24,20.15,15.57
A1448,2024-02,Paid,0.024,0.02,0.085,3.31,0.87,3.22,18.92,1.79,0.47,1.74,10.25,0,0.0,18.92,10.25
A1448,2024-03,Paid,0.024,0.02,0.085,1.96,2.37,5.82,26.58,1.42,1.72,4.21,19.24,15,3.99,22.59,19.24
A1448,2024-04,Paid,0.024,0.02,0.085,1.26,1.33,1.51,14.68,0.79,0.83,0.94,9.19,10,1.47,13.21,9.19
A1448,2024-05,Paid,0.024,0.02,0.085,2.38,1.18,3.66,21.71,1.72,0.86,2.65,15.73,15,3.26,18.45,15.73
A1448,2024-06,Paid,0.024,0.02,0.085,5.75,1.56,5.5,31.35,4.07,1.1,3.9,22.21,5,1.57,29.78,22.21
A1448,2024-07,Pending,0.024,0.02,0.085,2.06,1.84,1.63,24.04,1.04,0.92,0.82,12.07,10,2.4,21.64,12.07
A1448,2024-08,Paid,0.024,0.02,0.085,2.02,0.87,3.13,18.14,1.11,0.47,1.71,9.92,5,0.91,17.23,9.92
A1448,2024-09,Paid,0.024,0.02,0.085,3.78,2.22,1.86,23.97,2.06,1.21,1.02,13.11,10,2.4,21.57,13.11
A1448,2024-10,Paid,0.024,0.02,0.085,5.58,1.12,6.36,30.29,3.89,0.78,4.43,21.11,10,3.03,27.26,21.11
A1448,2024-11,Paid,0.024,0.02,0.085,1.15,1.39,1.22,11.43,0.69,0.83,0.73,6.85,5,0.57,10.86,6.85
A1448,2024-12,Paid,0.024,0.02,0.085,3.58,1.38,1.63,20.07,2.84,1.1,1.29,15.9,5,1.0,19.07,15.9
A1448,2025-01,Paid,0.024,0.02,0.085,2.46,2.28,4.33,22.39,1.93,1.78,3.39,17.52,15,3.36,19.03,17.52
A1448,2025-02,Paid,0.024,0.02,0.085,1.91,1.36,3.51,16.66,1.23,0.88,2.27,10.78,15,2.5,14.16,10.78
A1448,2025-03,Paid,0.024,0.02,0.085,2.1,1.53,3.33,24.74,1.56,1.13,2.46,18.34,10,2.47,22.27,18.34
A1448,2025-04,Paid,0.024,0.02,0.085,4.68,2.62,3.92,27.08,3.3,1.85,2.77,19.09,0,0.0,27.08,19.09
A1448,2025-05,Paid,0.024,0.02,0.085,4.04,2.14,4.55,27.63,2.32,1.23,2.61,15.85,0,0.0,27.63,15.85
A1448,2025-06,Paid,0.024,0.02,0.085,1.81,1.48,2.14,15.6,1.0,0.82,1.18,8.6,15,2.34,13.26,8.6
A1448,2025-07,Paid,0.024,0.02,0.085,1.68,2.48,4.93,22.98,1.15,1.7,3.38,15.76,0,0.0,22.98,15.76
A1448,2025-08,Paid,0.024,0.02,0.085,2.98,2.11,1.67,20.37,1.84,1.3,1.03,12.61,0,0.0,20.37,12.61
A1448,2025-09,Paid,0.024,0.02,0.085,2.85,1.64,1.86,16.7,2.08,1.2,1.36,12.22,0,0.0,16.7,12.22
A1449,2024-01,Paid,0.025,0.023,0.09,2.35,0.54,0.7,12.78,1.62,0.37,0.49,8.81,5,0.64,12.14,8.81
A1449,2024-02,Paid,0.025,0.023,0.09,1.92,0.96,2.44,14.01,1.49,0.75,1.9,10.88,5,0.7,13.31,10.88
A1449,2024-03,Pending,0.025,0.023,0.09,3.05,1.05,3.11,18.71,1.61,0.56,1.64,9.88,0,0.0,18.71,9.88
A1449,2024-04,Pending,0.025,0.023,0.09,2.29,0.68,1.29,13.64,1.39,0.41,0.78,8.25,0,0.0,13.64,8.25
A1449,2024-05,Paid,0.025,0.023,0.09,1.84,0.65,2.54,15.78,1.37,0.49,1.89,11.74,10,1.58,14.2,11.74
A1449,2024-06,Paid,0.025,0.023,0.09,3.55,2.06,1.22,22.56,2.06,1.2,0.71,13.09,15,3.38,19.18,13.09
A1449,2024-07,Pending,0.025,0.023,0.09,4.19,0.94,3.62,22.73,2.23,0.5,1.93,12.08,0,0.0,22.73,12.08
A1449,2024-08,Paid,0.025,0.023,0.09,2.0,1.33,4.82,23.91,1.21,0.8,2.91,14.44,0,0.0,23.91,14.44
A1449,2024-09,Paid,0.025,0.023,0.09,1.39,1.55,4.13,19.37,0.75,0.84,2.24,10.51,5,0.97,18.4,10.51
A1449,2024-10,Paid,0.025,0.023,0.09,2.9,1.95,1.33,16.98,1.99,1.34,0.92,11.68,10,1.7,15.28,11.68
A1449,2024-11,Paid,0.025,0.023,0.09,1.83,1.8,4.65,22.05,0.95,0.93,2.4,11.37,10,2.2,19.85,11.37
A1449,2024-12,Paid,0.025,0.023,0.09,1.15,0.86,2.3,13.53,0.63,0.47,1.25,7.36,10,1.35,12.18,7.36
A1449,2025-01,Paid,0.025,0.023,0.09,2.36,1.17,5.93,25.77,1.34,0.66,3.35,14.56,15,3.87,21.9,14.56
A1449,2025-02,Paid,0.025,0.023,0.09,1.57,0.96,1.18,14.53,1.2,0.73,0.9,11.1,0,0.0,14.53,11.1
A1449,2025-03,Paid,0.025,0.023,0.09,2.52,0.95,1.75,16.1,1.55,0.58,1.08,9.88,0,0.0,16.1,9.88
A1449,2025-04,Paid,0.025,0.023,0.09,2.97,1.89,4.24,25.7,2.13,1.36,3.04,18.43,5,1.28,24.42,18.43
A1449,2025-05,Paid,0.025,0.023,0.09,3.71,0.85,2.58,19.73,2.53,0.58,1.76,13.46,10,1.97,17.76,13.46
A1449,2025-06,Overdue,0.025,0.023,0.09,0.64,0.67,1.22,7.81,0.36,0.38,0.69,4.43,5,0.39,7.42,4.43
A1449,2025-07,Paid,0.025,0.023,0.09,1.73,1.78,2.03,19.51,0.91,0.94,1.07,10.26,20,3.9,15.61,10.26
A1449,2025-08,Paid,0.025,0.023,0.09,1.24,1.67,3.35,15.75,0.66,0.89,1.78,8.35,10,1.58,14.17,8.35
A1449,2025-09,Paid,0.025,0.023,0.09,1.49,1.19,1.08,14.43,1.12,0.9,0.81,10.84,10,1.44,12.99,10.84
A1450,2024-01,Paid,0.026,0.022,0.087,0.91,0.17,0.81,4.65,0.55,0.1,0.49,2.81,0,0.0,4.65,2.81
A1450,2024-02,Paid,0.026,0.022,0.087,0.78,0.29,0.75,5.22,0.51,0.19,0.49,3.41,0,0.0,5.22,3.41
A1450,2024-03,Pending,0.026,0.022,0.087,0.65,0.19,1.1,5.12,0.37,0.11,0.63,2.91,10,0.51,4.61,2.91
A1450,2024-04,Paid,0.026,0.022,0.087,0.38,0.52,0.76,4.84,0.19,0.26,0.38,2.42,0,0.0,4.84,2.42
A1450,2024-05,Paid,0.026,0.022,0.087,0.79,0.31,0.49,4.16,0.53,0.21,0.33,2.79,0,0.0,4.16,2.79
A1450,2024-06,Paid,0.026,0.022,0.087,0.65,0.46,1.07,5.75,0.43,0.31,0.71,3.82,15,0.86,4.89,3.82
A1450,2024-07,Pending,0.026,0.022,0.087,0.54,0.49,0.87,5.58,0.38,0.34,0.61,3.88,15,0.84,4.74,3.88
A1450,2024-08,Paid,0.026,0.022,0.087,0.38,0.45,0.54,4.54,0.2,0.23,0.28,2.39,0,0.0,4.54,2.39
A1450,2024-09,Paid,0.026,0.022,0.087,1.42,0.75,0.55,7.13,1.06,0.56,0.41,5.35,10,0.71,6.42,5.35
A1450,2024-10,Paid,0.026,0.022,0.087,0.86,0.34,0.93,6.69,0.59,0.24,0.64,4.59,0,0.0,6.69,4.59
A1450,2024-11,Paid,0.026,0.022,0.087,0.54,0.51,1.38,6.24,0.32,0.31,0.83,3.75,0,0.0,6.24,3.75
A1450,2024-12,Paid,0.026,0.022,0.087,0.79,0.43,0.45,4.12,0.56,0.3,0.32,2.89,5,0.21,3.91,2.89
A1450,2025-01,Overdue,0.026,0.022,0.087,1.05,0.49,0.88,5.56,0.79,0.37,0.66,4.18,10,0.56,5.0,4.18
A1450,2025-02,Paid,0.026,0.022,0.087,0.9,0.38,1.21,6.62,0.48,0.2,0.64,3.51,0,0.0,6.62,3.51
A1450,2025-03,Paid,0.026,0.022,0.087,0.53,0.2,1.03,4.83,0.27,0.1,0.53,2.47,0,0.0,4.83,2.47
A1450,2025-04,Paid,0.026,0.022,0.087,1.11,0.27,0.37,6.27,0.88,0.21,0.29,4.96,0,0.0,6.27,4.96
A1450,2025-05,Overdue,0.026,0.022,0.087,0.95,0.53,0.69,5.54,0.69,0.39,0.5,4.03,20,1.11,4.43,4.03
A1450,2025-06,Paid,0.026,0.022,0.087,1.11,0.56,1.12,6.83,0.86,0.43,0.86,5.26,10,0.68,6.15,5.26
A1450,2025-07,Paid,0.026,0.022,0.087,0.38,0.26,0.17,3.03,0.27,0.19,0.12,2.17,5,0.15,2.88,2.17
A1450,2025-08,Paid,0.026,0.022,0.087,0.4,0.31,0.57,3.93,0.21,0.16,0.3,2.09,0,0.0,3.93,2.09
A1450,2025-09,Paid,0.026,0.022,0.087,0.98,0.57,0.96,7.01,0.77,0.45,0.76,5.54,5,0.35,6.66,5.54
A1451,2024-01,Paid,0.024,0.02,0.085,0.05,0.02,0.03,0.26,0.04,0.01,0.03,0.2,5,0.01,0.25,0.2
A1451,2024-02,Overdue,0.024,0.02,0.085,0.02,0.02,0.05,0.24,0.01,0.01,0.03,0.13,10,0.02,0.22,0.13
A1451,2024-03,Paid,0.024,0.02,0.085,0.02,0.02,0.02,0.2,0.01,0.01,0.02,0.14,0,0.0,0.2,0.14
A1451,2024-04,Paid,0.024,0.02,0.085,0.04,0.01,0.02,0.22,0.03,0.01,0.01,0.15,20,0.04,0.18,0.15
A1451,2024-05,Paid,0.024,0.02,0.085,0.03,0.01,0.02,0.2,0.01,0.01,0.01,0.1,5,0.01,0.19,0.1
A1451,2024-06,Paid,0.024,0.02,0.085,0.04,0.03,0.04,0.3,0.03,0.02,0.02,0.19,0,0.0,0.3,0.19
A1451,2024-07,Paid,0.024,0.02,0.085,0.03,0.01,0.01,0.13,0.02,0.0,0.0,0.08,0,0.0,0.13,0.08
A1451,2024-08,Paid,0.024,0.02,0.085,0.02,0.01,0.04,0.2,0.01,0.0,0.02,0.1,5,0.01,0.19,0.1
A1451,2024-09,Paid,0.024,0.02,0.085,0.02,0.01,0.01,0.12,0.01,0.01,0.01,0.07,15,0.02,0.1,0.07
A1451,2024-10,Paid,0.024,0.02,0.085,0.02,0.03,0.04,0.26,0.01,0.02,0.02,0.15,10,0.03,0.23,0.15
A1451,2024-11,Paid,0.024,0.02,0.085,0.03,0.01,0.04,0.22,0.02,0.01,0.02,0.12,5,0.01,0.21,0.12
A1451,2024-12,Paid,0.024,0.02,0.085,0.03,0.02,0.04,0.24,0.02,0.01,0.02,0.13,0,0.0,0.24,0.13
A1451,2025-01,Paid,0.024,0.02,0.085,0.02,0.01,0.04,0.22,0.01,0.01,0.03,0.13,0,0.0,0.22,0.13
A1451,2025-02,Paid,0.024,0.02,0.085,0.03,0.01,0.04,0.21,0.02,0.01,0.02,0.12,5,0.01,0.2,0.12
A1451,2025-03,Paid,0.024,0.02,0.085,0.03,0.01,0.04,0.24,0.02,0.01,0.02,0.12,10,0.02,0.22,0.12
A1451,2025-04,Paid,0.024,0.02,0.085,0.04,0.02,0.03,0.3,0.02,0.01,0.01,0.16,10,0.03,0.27,0.16
A1451,2025-05,Paid,0.024,0.02,0.085,0.03,0.02,0.04,0.21,0.02,0.02,0.03,0.16,0,0.0,0.21,0.16
A1451,2025-06,Paid,0.024,0.02,0.085,0.02,0.02,0.02,0.19,0.01,0.01,0.01,0.13,0,0.0,0.19,0.13
A1451,2025-07,Overdue,0.024,0.02,0.085,0.03,0.01,0.01,0.15,0.01,0.01,0.01,0.08,0,0.0,0.15,0.08
A1451,2025-08,Paid,0.024,0.02,0.085,0.02,0.02,0.01,0.21,0.02,0.02,0.01,0.14,15,0.03,0.18,0.14
A1451,2025-09,Pending,0.024,0.02,0.085,0.05,0.03,0.05,0.31,0.03,0.02,0.03,0.17,5,0.02,0.29,0.17
A1452,2024-01,Paid,0.026,0.022,0.087,0.07,0.03,0.02,0.37,0.04,0.02,0.01,0.21,0,0.0,0.37,0.21
A1452,2024-02,Overdue,0.026,0.022,0.087,0.06,0.02,0.09,0.45,0.04,0.01,0.05,0.27,0,0.0,0.45,0.27
A1452,2024-03,Pending,0.026,0.022,0.087,0.07,0.02,0.06,0.4,0.04,0.01,0.03,0.22,0,0.0,0.4,0.22
A1452,2024-04,Paid,0.026,0.022,0.087,0.04,0.02,0.05,0.35,0.03,0.02,0.03,0.24,5,0.02,0.33,0.24
A1452,2024-05,Paid,0.026,0.022,0.087,0.05,0.04,0.06,0.39,0.03,0.03,0.04,0.26,10,0.04,0.35,0.26
A1452,2024-06,Paid,0.026,0.022,0.087,0.09,0.06,0.07,0.55,0.06,0.04,0.05,0.36,20,0.11,0.44,0.36
A1452,2024-07,Paid,0.026,0.022,0.087,0.06,0.04,0.06,0.36,0.04,0.02,0.04,0.22,5,0.02,0.34,0.22
A1452,2024-08,Paid,0.026,0.022,0.087,0.04,0.02,0.03,0.35,0.02,0.01,0.02,0.2,0,0.0,0.35,0.2
